Time,65cf65e768f3190791a064db; 65cf704368f3190791a064df / Soil_Tensiometer_F5; Soil_tension_sensor / SoilHumiditySensor,65cf65fc68f3190791a064dc; 65cf762b68f3190791a064e7 / Soil_Tensiometer_F6; Soil_tension_sensor / SoilHumiditySensor,65cf660468f3190791a064dd; 65d4b63e68f3190734a4fcf8 / Soil_Tensiometer_x2_F7; Soil_tension_sensor_1 / SoilHumiditySensor,65cf660468f3190791a064dd; 65d4b63e68f3190734a4fcfc / Soil_Tensiometer_x2_F7; Soil_tension_sensor_2 / SoilHumiditySensor,mean_of_tension,65cf65e768f3190791a064db; 65cf704368f3190791a064df / Soil_Tensiometer_F5; Soil_tension_sensor / SoilHumiditySensor_vol,65cf65fc68f3190791a064dc; 65cf762b68f3190791a064e7 / Soil_Tensiometer_F6; Soil_tension_sensor / SoilHumiditySensor_vol,65cf660468f3190791a064dd; 65d4b63e68f3190734a4fcf8 / Soil_Tensiometer_x2_F7; Soil_tension_sensor_1 / SoilHumiditySensor_vol,65cf660468f3190791a064dd; 65d4b63e68f3190734a4fcfc / Soil_Tensiometer_x2_F7; Soil_tension_sensor_2 / SoilHumiditySensor_vol,mean_of_volumetric
2024-09-29 00:00:00+01:00,,34.98888888888889,8.040740740740741,14.91851851851852,19.31604938271605,,0.1692,0.3045,0.2667,0.2468
2024-09-30 00:00:00+01:00,,36.422222222222224,9.7,16.159259259259258,20.76049382716049,,0.1631,0.2953,0.2601,0.23950000000000002
2024-10-01 00:00:00+01:00,,39.03333333333334,10.877777777777778,7.651851851851852,19.187654320987658,,0.1522,0.2888,0.3067,0.24923333333333333
2024-10-02 00:00:00+01:00,,41.970370370370375,1.585185185185185,1.9074074074074074,15.154320987654321,,0.1403,0.341,0.3392,0.2735
2024-10-03 00:00:00+01:00,,14.755555555555555,0.0,0.24444444444444444,4.999999999999999,,0.2676,0.35,0.3486,0.32206666666666667
2024-10-04 00:00:00+01:00,0.0,1.8962962962962964,0.0,0.15925925925925924,0.513888888888889,0.35,0.3392,0.35,0.3491,0.347075
2024-10-05 00:00:00+01:00,,11.092592592592593,0.4740740740740741,9.181481481481482,6.91604938271605,,0.2876,0.3473,0.2982,0.31103333333333333
2024-10-06 00:00:00+01:00,,11.94074074074074,3.4703703703703703,11.31851851851852,8.909876543209876,,0.2829,0.3303,0.2863,0.29983333333333334
2024-10-07 00:00:00+01:00,,12.751851851851852,5.355555555555555,12.18148148148148,10.096296296296297,,0.2785,0.3196,0.2816,0.2932333333333334
2024-10-08 00:00:00+01:00,,3.414814814814815,1.9,2.811111111111111,2.7086419753086424,,0.3306,0.3392,0.334,0.3346
2024-10-09 00:00:00+01:00,,0.9925925925925926,0.0,0.0,0.3308641975308642,,0.3444,0.35,0.35,0.34813333333333335
2024-10-10 00:00:00+01:00,4.625,8.542307692307691,0.025925925925925925,0.5296296296296297,3.4307158119658117,0.3237,0.3017,0.3499,0.347,0.33057499999999995
2024-10-11 00:00:00+01:00,,11.462962962962964,0.2730769230769231,1.6192307692307693,4.4517568850902185,,0.2855,0.3484,0.3408,0.32489999999999997
2024-10-12 00:00:00+01:00,,11.973076923076924,4.0888888888888895,11.244444444444445,9.102136752136753,,0.2827,0.3268,0.2867,0.2987333333333333
2024-10-13 00:00:00+01:00,,12.57777777777778,7.018518518518518,12.514814814814814,10.703703703703704,,0.2794,0.3103,0.2798,0.28983333333333333
2024-10-14 00:00:00+01:00,12.066666666666668,13.02962962962963,1.0296296296296297,0.9592592592592594,6.771296296296296,0.2822,0.2769,0.3441,0.3445,0.311925
2024-10-15 00:00:00+01:00,,13.5,4.5,6.596296296296296,8.198765432098766,,0.2744,0.3245,0.3126,0.30383333333333334
2024-10-16 00:00:00+01:00,13.0,14.214285714285714,8.325,11.665000000000001,11.801071428571428,0.2771,0.2705,0.3029,0.2844,0.283725
2024-10-17 00:00:00+01:00,13.4,14.679166666666667,11.137500000000001,12.174999999999999,12.847916666666666,0.2749,0.268,0.2873,0.2816,0.27795
2024-10-18 00:00:00+01:00,13.4625,15.34074074074074,11.430769230769231,12.176923076923078,13.102733262108263,0.2746,0.2645,0.2857,0.2816,0.2766
2024-10-19 00:00:00+01:00,13.8,16.266666666666666,12.307407407407409,11.792592592592591,13.541666666666666,0.2728,0.2595,0.2809,0.2837,0.274225
2024-10-20 00:00:00+01:00,14.128571428571428,17.78148148148148,13.459259259259259,13.011111111111111,14.59510582010582,0.271,0.2515,0.2746,0.277,0.268525
2024-10-21 00:00:00+01:00,8.966666666666667,19.24074074074074,4.925925925925926,2.5074074074074075,8.910185185185185,0.2994,0.2439,0.322,0.3358,0.30027499999999996
2024-10-22 00:00:00+01:00,2.7545454545454544,11.188461538461537,0.06666666666666667,0.0,3.5024184149184143,0.3343,0.287,0.3496,0.35,0.330225
2024-10-23 00:00:00+01:00,0.26666666666666666,4.96,0.0,0.0,1.3066666666666666,0.3485,0.3219,0.35,0.35,0.3426
2024-10-24 00:00:00+01:00,7.400000000000001,12.096296296296297,2.2074074074074073,1.0666666666666667,5.692592592592592,0.3081,0.282,0.3375,0.3439,0.317875
2024-10-25 00:00:00+01:00,10.850000000000001,13.203846153846154,6.296296296296297,6.692592592592592,9.260683760683762,0.2889,0.276,0.3143,0.3121,0.297825
2024-10-26 00:00:00+01:00,11.5,13.945833333333333,10.011538461538462,10.646153846153847,11.52588141025641,0.2853,0.272,0.2935,0.29,0.2852
2024-10-27 00:00:00+01:00,12.366666666666667,14.622222222222222,10.703703703703704,11.414814814814815,12.276851851851852,0.2806,0.2683,0.2897,0.2858,0.2811
2024-10-28 00:00:00+01:00,3.6363636363636362,15.007692307692308,1.411111111111111,1.2999999999999998,5.338791763791764,0.3293,0.2662,0.342,0.3426,0.320025
2024-10-29 00:00:00+01:00,9.8,14.674074074074074,3.774074074074074,0.05555555555555555,7.075925925925927,0.2947,0.268,0.3286,0.3497,0.31025
2024-10-30 00:00:00+01:00,11.82,14.937037037037037,10.37037037037037,5.3962962962962955,10.630925925925926,0.2836,0.2666,0.2916,0.3194,0.2903
2024-10-31 00:00:00+01:00,12.933333333333332,15.392592592592594,11.403703703703703,10.881481481481481,12.652777777777777,0.2775,0.2642,0.2859,0.2887,0.279075
2024-11-01 00:00:00+01:00,13.575,15.853846153846153,11.7,11.60740740740741,13.18406339031339,0.274,0.2617,0.2842,0.2847,0.27615
2024-11-02 00:00:00+01:00,14.025,16.192592592592593,12.125925925925925,11.885185185185184,13.557175925925927,0.2715,0.2599,0.2819,0.2832,0.27412500000000006
2024-11-03 00:00:00+01:00,14.450000000000001,16.748148148148147,12.488888888888889,12.57037037037037,14.064351851851852,0.2692,0.257,0.2799,0.2795,0.27140000000000003
2024-11-04 00:00:00+01:00,14.75,17.170370370370367,11.488888888888889,11.603703703703705,13.75324074074074,0.2676,0.2547,0.2854,0.2848,0.273125
2024-11-05 00:00:00+01:00,15.066666666666668,17.651851851851852,12.062962962962963,11.955555555555556,14.18425925925926,0.2659,0.2522,0.2822,0.2828,0.270775
2024-11-06 00:00:00+01:00,6.550000000000001,18.255555555555556,2.1222222222222222,1.7851851851851852,7.178240740740741,0.3129,0.249,0.3379,0.3399,0.309925
2024-11-07 00:00:00+01:00,9.8,14.088888888888889,4.211111111111111,0.05185185185185185,7.037962962962963,0.2947,0.2712,0.3261,0.3497,0.31042500000000006
2024-11-08 00:00:00+01:00,8.566666666666666,10.185185185185185,5.2,0.0,5.987962962962963,0.3016,0.2926,0.3205,0.35,0.316175
2024-11-09 00:00:00+01:00,,11.11111111111111,8.903703703703703,2.3925925925925924,7.469135802469135,,0.2875,0.2997,0.3364,0.3078666666666667
2024-11-10 00:00:00+01:00,11.3,11.46923076923077,10.166666666666666,5.651851851851852,9.646937321937322,0.2864,0.2855,0.2927,0.3179,0.295625
2024-11-11 00:00:00+01:00,3.9,10.44074074074074,2.1481481481481484,0.4407407407407407,4.232407407407407,0.3279,0.2912,0.3378,0.3475,0.3261
2024-11-12 00:00:00+01:00,10.55,11.0,8.666666666666666,1.8222222222222224,8.009722222222223,0.2906,0.2881,0.301,0.3396,0.304825
2024-11-13 00:00:00+01:00,11.25,11.681481481481482,10.366666666666665,8.625925925925927,10.48101851851852,0.2867,0.2843,0.2916,0.3013,0.290975
2024-11-14 00:00:00+01:00,11.966666666666667,12.437037037037037,10.881481481481481,10.411111111111111,11.424074074074074,0.2828,0.2802,0.2887,0.2913,0.28574999999999995
2024-11-15 00:00:00+01:00,12.55,13.049999999999999,11.021739130434783,11.021739130434783,11.910869565217391,0.2796,0.2768,0.288,0.288,0.2831
2024-11-16 00:00:00+01:00,12.875,13.592592592592593,11.425925925925926,11.807407407407409,12.425231481481482,0.2778,0.2739,0.2857,0.2836,0.28025
2024-11-17 00:00:00+01:00,13.2,14.074074074074074,11.792592592592591,12.459259259259259,12.88148148148148,0.276,0.2713,0.2837,0.2801,0.277775
2024-11-18 00:00:00+01:00,13.533333333333333,14.47037037037037,11.992592592592594,12.955555555555556,13.237962962962962,0.2742,0.2691,0.2826,0.2773,0.27580000000000005
2024-11-19 00:00:00+01:00,13.800000000000002,14.87037037037037,12.262962962962964,13.481481481481481,13.603703703703705,0.2728,0.267,0.2811,0.2745,0.27385000000000004
2024-11-20 00:00:00+01:00,14.059999999999999,15.322222222222221,12.625925925925925,14.07037037037037,14.019629629629629,0.2713,0.2646,0.2791,0.2713,0.271575
2024-11-21 00:00:00+01:00,14.45,15.844444444444445,12.58148148148148,14.28888888888889,14.291203703703705,0.2692,0.2618,0.2794,0.2701,0.27012499999999995
2024-11-22 00:00:00+01:00,14.7,16.337037037037035,12.84074074074074,14.911111111111111,14.697222222222221,0.2679,0.2591,0.278,0.2668,0.26795
2024-11-23 00:00:00+01:00,14.922222222222224,16.92962962962963,13.107407407407406,15.466666666666667,15.106481481481483,0.2667,0.256,0.2765,0.2638,0.26575
2024-11-24 00:00:00+01:00,15.2,17.361538461538462,13.437037037037037,16.01851851851852,15.504273504273504,0.2652,0.2537,0.2747,0.2608,0.26359999999999995
2024-11-25 00:00:00+01:00,15.62,17.711111111111112,13.515384615384615,16.226923076923075,15.768354700854701,0.263,0.2519,0.2743,0.2597,0.262225
2024-11-26 00:00:00+01:00,15.663636363636362,18.557692307692307,13.696153846153846,16.73846153846154,16.163986013986015,0.2627,0.2475,0.2733,0.257,0.260125
2024-11-27 00:00:00+01:00,15.833333333333334,19.244444444444444,13.137037037037036,17.266666666666666,16.37037037037037,0.2618,0.2439,0.2764,0.2542,0.259075
2024-11-28 00:00:00+01:00,15.99,19.796296296296298,7.248148148148148,16.44074074074074,14.868796296296296,0.261,0.241,0.309,0.2586,0.26739999999999997
2024-11-29 00:00:00+01:00,6.2,19.937037037037037,1.2592592592592593,1.7407407407407407,7.284259259259259,0.3149,0.2403,0.3428,0.3401,0.309525
2024-11-30 00:00:00+01:00,10.799999999999999,20.75185185185185,9.737037037037036,7.37037037037037,12.164814814814815,0.2892,0.2362,0.2951,0.3083,0.2822
2024-12-01 00:00:00+01:00,11.799999999999999,21.76153846153846,10.496296296296295,10.555555555555555,13.653347578347578,0.2837,0.2311,0.2909,0.2905,0.27405
2024-12-02 00:00:00+01:00,9.9625,22.81111111111111,2.9074074074074074,2.585185185185185,9.566550925925924,0.2938,0.2258,0.3335,0.3353,0.29710000000000003
2024-12-03 00:00:00+01:00,10.9,23.562962962962963,9.392592592592592,3.437037037037037,11.823148148148148,0.2886,0.2221,0.297,0.3305,0.28455
2024-12-04 00:00:00+01:00,9.9875,25.211111111111112,1.596296296296296,1.1074074074074074,9.475578703703704,0.2937,0.214,0.3409,0.3437,0.298075
2024-12-05 00:00:00+01:00,10.02,26.70384615384615,8.074074074074074,0.26666666666666666,11.266146723646724,0.2935,0.2069,0.3043,0.3485,0.2883
2024-12-06 00:00:00+01:00,10.571428571428571,27.625925925925927,9.351851851851851,3.1777777777777776,12.68174603174603,0.2904,0.2025,0.2972,0.3319,0.28049999999999997
2024-12-07 00:00:00+01:00,11.36153846153846,29.326923076923077,10.084,9.376,15.037115384615385,0.2861,0.1946,0.2931,0.2971,0.267725
2024-12-08 00:00:00+01:00,12.0125,30.7,10.414814814814815,10.314814814814815,15.860532407407407,0.2825,0.1883,0.2913,0.2919,0.2635
2024-12-09 00:00:00+01:00,12.385714285714286,33.0,10.94,11.008,16.83342857142857,0.2805,0.1779,0.2884,0.288,0.2587
2024-12-10 00:00:00+01:00,12.66,34.303703703703704,11.277777777777779,11.65925925925926,17.475185185185186,0.279,0.1722,0.2865,0.2844,0.255525
2024-12-11 00:00:00+01:00,12.958333333333334,35.614814814814814,11.562962962962963,12.15925925925926,18.073842592592595,0.2773,0.1666,0.285,0.2817,0.25265
2024-12-12 00:00:00+01:00,,35.86296296296296,11.607407407407406,12.18148148148148,19.883950617283947,,0.1655,0.2847,0.2816,0.24393333333333334
2024-12-13 00:00:00+01:00,13.433333333333332,36.46666666666667,11.814814814814815,12.633333333333335,18.58703703703704,0.2747,0.1629,0.2836,0.2791,0.25007500000000005
2024-12-14 00:00:00+01:00,13.55,37.68888888888889,12.02962962962963,13.07037037037037,19.084722222222226,0.2741,0.1578,0.2824,0.2767,0.24774999999999997
2024-12-15 00:00:00+01:00,14.033333333333333,39.088888888888896,11.955555555555556,13.281481481481482,19.589814814814815,0.2715,0.152,0.2828,0.2756,0.245475
2024-12-16 00:00:00+01:00,14.26,40.422222222222224,12.103703703703705,13.614814814814814,20.100185185185182,0.2703,0.1465,0.282,0.2738,0.24314999999999998
2024-12-17 00:00:00+01:00,14.350000000000001,41.5037037037037,12.37037037037037,13.988888888888889,20.55324074074074,0.2698,0.1422,0.2805,0.2717,0.24105
2024-12-18 00:00:00+01:00,14.525,42.72222222222222,12.61923076923077,14.342307692307692,21.05219017094017,0.2688,0.1374,0.2792,0.2698,0.2388
2024-12-19 00:00:00+01:00,14.76,44.114814814814814,12.696296296296296,14.55925925925926,21.532592592592593,0.2676,0.132,0.2788,0.2687,0.236775
2024-12-20 00:00:00+01:00,14.955555555555556,45.3074074074074,12.703703703703704,14.670370370370371,21.909259259259258,0.2665,0.1274,0.2787,0.2681,0.23517500000000002
2024-12-21 00:00:00+01:00,15.26,47.01851851851852,12.78076923076923,14.911538461538461,22.49270655270655,0.2649,0.121,0.2783,0.2668,0.23275
2024-12-22 00:00:00+01:00,15.5,48.355555555555554,12.94074074074074,15.28888888888889,23.021296296296295,0.2636,0.1161,0.2774,0.2647,0.23045
2024-12-23 00:00:00+01:00,15.95,50.403703703703705,13.011111111111111,15.625925925925925,23.747685185185183,0.2612,0.1087,0.277,0.2629,0.22745
2024-12-24 00:00:00+01:00,16.216666666666665,52.58148148148148,13.185185185185185,15.907407407407407,24.472685185185185,0.2598,0.1011,0.2761,0.2614,0.22460000000000002
2024-12-25 00:00:00+01:00,16.5,54.17407407407408,13.262962962962964,14.662962962962965,24.65,0.2583,0.0957,0.2757,0.2681,0.22444999999999998
2024-12-26 00:00:00+01:00,15.15,55.50384615384615,13.007407407407406,0.9629629629629629,21.156054131054127,0.2655,0.0912,0.2771,0.3445,0.244575
2024-12-27 00:00:00+01:00,11.6,52.766666666666666,10.962962962962964,2.022222222222222,19.337962962962962,0.2848,0.1005,0.2883,0.3385,0.253025
2024-12-28 00:00:00+01:00,11.199999999999998,42.400000000000006,10.488461538461538,3.4153846153846152,16.87596153846154,0.287,0.1386,0.2909,0.3306,0.261775
2024-12-29 00:00:00+01:00,11.5,30.426923076923078,10.588888888888889,8.62962962962963,15.286360398860399,0.2853,0.1895,0.2903,0.3012,0.266575
2024-12-30 00:00:00+01:00,11.850000000000001,20.996153846153845,10.807407407407409,9.348148148148148,13.250427350427351,0.2834,0.2349,0.2891,0.2972,0.27615
2024-12-31 00:00:00+01:00,10.799999999999999,17.624000000000002,10.24074074074074,2.1037037037037036,10.19211111111111,0.2892,0.2523,0.2923,0.338,0.29295000000000004
2025-01-01 00:00:00+01:00,10.183333333333332,12.170370370370371,9.474074074074075,1.614814814814815,8.360648148148147,0.2926,0.2816,0.2965,0.3408,0.302875
2025-01-02 00:00:00+01:00,,6.2,2.107407407407407,0.1925925925925926,2.8333333333333335,,0.3149,0.338,0.3489,0.33393333333333336
2025-01-03 00:00:00+01:00,8.8,9.503703703703705,4.051851851851851,1.2148148148148148,5.892592592592592,0.3003,0.2964,0.327,0.3431,0.3167
2025-01-04 00:00:00+01:00,9.7,10.95185185185185,8.955555555555556,7.985185185185185,9.398148148148149,0.2953,0.2883,0.2994,0.3048,0.29695
2025-01-05 00:00:00+01:00,,11.614814814814814,9.55925925925926,9.4,10.19135802469136,,0.2847,0.2961,0.2969,0.29256666666666664
2025-01-06 00:00:00+01:00,,12.203703703703704,9.885185185185184,9.996296296296295,10.69506172839506,,0.2815,0.2942,0.2936,0.2897666666666667
2025-01-07 00:00:00+01:00,,12.737037037037036,10.233333333333334,10.637037037037036,11.202469135802469,,0.2785,0.2923,0.2901,0.28696666666666665
2025-01-08 00:00:00+01:00,11.5,13.203703703703704,10.507407407407406,11.133333333333333,11.58611111111111,0.2853,0.276,0.2908,0.2873,0.28485000000000005
2025-01-09 00:00:00+01:00,,13.674074074074074,10.703703703703704,11.603703703703705,11.993827160493828,,0.2734,0.2897,0.2848,0.2826333333333333
2025-01-10 00:00:00+01:00,12.07,13.91851851851852,10.87037037037037,11.907407407407407,12.191574074074072,0.2822,0.2721,0.2888,0.2831,0.28154999999999997
2025-01-11 00:00:00+01:00,12.199999999999998,14.18148148148148,11.092592592592593,12.307407407407409,12.445370370370371,0.2815,0.2707,0.2876,0.2809,0.280175
2025-01-12 00:00:00+01:00,12.6,14.65925925925926,11.014814814814814,12.633333333333333,12.726851851851851,0.2793,0.2681,0.288,0.2791,0.278625
2025-01-13 00:00:00+01:00,12.9,15.055555555555555,11.21111111111111,11.24074074074074,12.601851851851851,0.2777,0.266,0.2869,0.2867,0.279325
2025-01-14 00:00:00+01:00,,14.896153846153847,11.246153846153845,6.988461538461538,11.043589743589743,,0.2668,0.2867,0.3104,0.28796666666666665
2025-01-15 00:00:00+01:00,11.25,12.903703703703705,10.41851851851852,6.285185185185185,10.214351851851852,0.2867,0.2776,0.2913,0.3144,0.2925
2025-01-16 00:00:00+01:00,11.2,12.972000000000001,10.36153846153846,8.911538461538461,10.861269230769231,0.287,0.2773,0.2916,0.2997,0.28890000000000005
2025-01-17 00:00:00+01:00,,6.477777777777778,0.2576923076923077,6.519230769230769,4.418233618233618,,0.3133,0.3485,0.3131,0.3249666666666666
2025-01-18 00:00:00+01:00,7.675,9.637037037037036,5.162962962962963,5.437037037037038,6.9780092592592595,0.3066,0.2956,0.3207,0.3192,0.310525
2025-01-19 00:00:00+01:00,9.533333333333333,11.088888888888889,8.918518518518518,8.866666666666667,9.601851851851851,0.2962,0.2876,0.2996,0.2999,0.295825
2025-01-20 00:00:00+01:00,10.5,11.783333333333333,9.554166666666665,9.704166666666667,10.385416666666666,0.2908,0.2838,0.2961,0.2952,0.29147500000000004
2025-01-21 00:00:00+01:00,11.033333333333333,12.292592592592595,9.97037037037037,10.355555555555556,10.912962962962963,0.2879,0.281,0.2938,0.2916,0.288575
2025-01-22 00:00:00+01:00,11.4,12.669230769230769,10.377777777777778,10.92962962962963,11.344159544159545,0.2859,0.2789,0.2915,0.2885,0.2862
2025-01-23 00:00:00+01:00,,13.011111111111111,10.714814814814815,11.462962962962964,11.72962962962963,,0.277,0.2897,0.2855,0.28406666666666663
2025-01-24 00:00:00+01:00,,13.414814814814815,10.94814814814815,12.022222222222224,12.128395061728396,,0.2748,0.2884,0.2825,0.2819
2025-01-25 00:00:00+01:00,,13.78888888888889,11.148148148148149,12.485185185185186,12.474074074074075,,0.2728,0.2873,0.2799,0.28
2025-01-26 00:00:00+01:00,,14.08148148148148,11.474074074074075,12.907407407407407,12.820987654320987,,0.2712,0.2855,0.2776,0.2781
2025-01-27 00:00:00+01:00,,14.585185185185185,11.65925925925926,13.4,13.214814814814815,,0.2685,0.2844,0.2749,0.2759333333333333
2025-01-28 00:00:00+01:00,13.9,14.862962962962964,11.925925925925926,13.72962962962963,13.60462962962963,0.2722,0.267,0.283,0.2731,0.273825
2025-01-29 00:00:00+01:00,8.95,10.07037037037037,9.138461538461538,3.226923076923077,7.846438746438746,0.2994,0.2932,0.2984,0.3317,0.30567500000000003
2025-01-30 00:00:00+01:00,10.0,11.044444444444444,9.814814814814815,6.381481481481482,9.310185185185185,0.2936,0.2878,0.2946,0.3138,0.29745
2025-01-31 00:00:00+01:00,10.8,11.77037037037037,10.396296296296295,9.322222222222221,10.572222222222223,0.2892,0.2838,0.2914,0.2974,0.29045
2025-02-01 00:00:00+01:00,11.5,12.17037037037037,10.644444444444444,10.185185185185185,11.125,0.2853,0.2816,0.29,0.2926,0.287375
2025-02-02 00:00:00+01:00,8.78,9.55185185185185,7.348148148148148,5.262962962962963,7.735740740740741,0.3004,0.2961,0.3084,0.3201,0.30625
2025-02-03 00:00:00+01:00,9.98,11.25,9.28888888888889,8.777777777777779,9.824166666666667,0.2937,0.2867,0.2976,0.3004,0.2946
2025-02-04 00:00:00+01:00,,11.896153846153847,10.04074074074074,9.318518518518518,10.418471035137701,,0.2831,0.2934,0.2974,0.2913
2025-02-05 00:00:00+01:00,11.6,12.555555555555555,10.574074074074074,10.088888888888889,11.204629629629629,0.2848,0.2795,0.2904,0.2931,0.28695000000000004
2025-02-06 00:00:00+01:00,,12.881481481481481,10.8,8.781481481481482,10.820987654320987,,0.2778,0.2892,0.3004,0.2891333333333333
2025-02-07 00:00:00+01:00,10.7,10.148148148148149,7.366666666666667,6.192592592592592,8.601851851851851,0.2897,0.2928,0.3083,0.3149,0.301425
2025-02-08 00:00:00+01:00,7.922222222222222,9.059259259259258,2.837037037037037,5.807407407407408,6.406481481481481,0.3052,0.2988,0.3339,0.3171,0.31375000000000003
2025-02-09 00:00:00+01:00,9.85,11.141666666666666,9.28888888888889,7.1,9.34513888888889,0.2944,0.2873,0.2976,0.3098,0.297275
2025-02-10 00:00:00+01:00,11.2,11.881481481481481,10.185185185185185,9.066666666666666,10.583333333333332,0.287,0.2832,0.2926,0.2988,0.2904
2025-02-11 00:00:00+01:00,11.373333333333333,11.78888888888889,10.525925925925925,8.951851851851853,10.66,0.286,0.2837,0.2907,0.2994,0.28995000000000004
2025-02-12 00:00:00+01:00,11.800000000000002,12.362962962962964,10.85925925925926,9.348148148148148,11.092592592592593,0.2837,0.2806,0.2889,0.2972,0.28759999999999997
2025-02-13 00:00:00+01:00,,12.86153846153846,11.23076923076923,10.096153846153847,11.396153846153846,,0.2779,0.2868,0.2931,0.2859333333333333
2025-02-14 00:00:00+01:00,12.850000000000001,13.374074074074075,11.553846153846154,10.842307692307692,12.15505698005698,0.2779,0.2751,0.285,0.2889,0.28172499999999995
2025-02-15 00:00:00+01:00,13.433333333333332,13.92962962962963,11.877777777777778,11.625925925925925,12.716666666666667,0.2747,0.2721,0.2832,0.2846,0.27865
2025-02-16 00:00:00+01:00,,14.41851851851852,12.238461538461538,12.21923076923077,12.958736942070274,,0.2694,0.2813,0.2814,0.27736666666666665
2025-02-17 00:00:00+01:00,14.1,14.823076923076924,12.438461538461537,12.757692307692308,13.529807692307692,0.2711,0.2672,0.2802,0.2784,0.274225
2025-02-18 00:00:00+01:00,,15.125925925925925,12.68148148148148,13.255555555555555,13.687654320987653,,0.2656,0.2788,0.2757,0.2733666666666667
2025-02-19 00:00:00+01:00,,15.411538461538461,12.87037037037037,13.722222222222221,14.001377018043684,,0.2641,0.2778,0.2732,0.2717
2025-02-20 00:00:00+01:00,,15.661538461538461,13.034615384615384,14.149999999999999,14.28205128205128,,0.2627,0.2769,0.2709,0.27016666666666667
2025-02-21 00:00:00+01:00,15.1,15.862962962962964,13.207407407407409,14.666666666666666,14.709259259259259,0.2657,0.2617,0.276,0.2681,0.267875
2025-02-22 00:00:00+01:00,15.200000000000001,16.085185185185185,13.381481481481481,15.162962962962963,14.957407407407407,0.2652,0.2605,0.275,0.2654,0.266525
2025-02-23 00:00:00+01:00,15.366666666666667,16.33076923076923,13.607407407407406,15.748148148148148,15.263247863247862,0.2643,0.2592,0.2738,0.2623,0.26489999999999997
2025-02-24 00:00:00+01:00,,16.562962962962963,13.75925925925926,16.31111111111111,15.544444444444444,,0.2579,0.273,0.2593,0.2634
2025-02-25 00:00:00+01:00,15.815384615384614,16.762962962962963,13.974074074074075,16.92222222222222,15.868660968660969,0.2619,0.2569,0.2718,0.256,0.26165
2025-02-26 00:00:00+01:00,16.185714285714287,17.051851851851854,14.025925925925925,17.270370370370372,16.13346560846561,0.2599,0.2554,0.2715,0.2542,0.26025000000000004
2025-02-27 00:00:00+01:00,16.477777777777778,17.400000000000002,14.455555555555556,17.977777777777778,16.57777777777778,0.2584,0.2535,0.2692,0.2505,0.2579
2025-02-28 00:00:00+01:00,16.740909090909092,17.751851851851853,14.777777777777779,18.433333333333334,16.925968013468015,0.257,0.2517,0.2675,0.2481,0.256075
2025-03-01 00:00:00+01:00,16.858333333333334,17.848148148148148,14.85925925925926,19.0962962962963,17.16550925925926,0.2564,0.2512,0.267,0.2447,0.254825
2025-03-02 00:00:00+01:00,16.866666666666664,17.86296296296296,14.812000000000001,19.352,17.223407407407407,0.2563,0.2511,0.2673,0.2433,0.2545
2025-03-03 00:00:00+01:00,17.0,18.066666666666666,15.196296296296296,20.01111111111111,17.568518518518516,0.2556,0.25,0.2652,0.2399,0.252675
2025-03-04 00:00:00+01:00,17.2,18.307407407407407,15.344444444444445,20.54074074074074,17.848148148148148,0.2546,0.2488,0.2644,0.2372,0.25125000000000003
2025-03-05 00:00:00+01:00,17.257142857142856,18.562962962962963,15.437037037037037,20.807407407407407,18.016137566137566,0.2543,0.2474,0.2639,0.2359,0.250375
2025-03-06 00:00:00+01:00,17.5,18.87037037037037,15.481481481481481,20.94074074074074,18.198148148148146,0.253,0.2458,0.2637,0.2352,0.24942499999999998
2025-03-07 00:00:00+01:00,9.377777777777778,9.670370370370371,11.177777777777779,5.866666666666667,9.023148148148149,0.2971,0.2954,0.2871,0.3167,0.299075
2025-03-08 00:00:00+01:00,10.3,10.692592592592591,10.477777777777776,8.377777777777778,9.962037037037037,0.2919,0.2898,0.291,0.3026,0.293825
2025-03-09 00:00:00+01:00,10.799999999999999,11.62962962962963,11.096296296296297,9.448148148148148,10.743518518518519,0.2892,0.2846,0.2875,0.2967,0.28950000000000004
2025-03-10 00:00:00+01:00,11.71875,12.31111111111111,11.542307692307693,10.242307692307692,11.453619123931624,0.2841,0.2809,0.2851,0.2923,0.28559999999999997
2025-03-11 00:00:00+01:00,12.48,13.02222222222222,11.92962962962963,11.040740740740741,12.118148148148148,0.2799,0.277,0.283,0.2879,0.28195
2025-03-12 00:00:00+01:00,12.9,13.474074074074075,12.037037037037036,11.644444444444444,12.51388888888889,0.2777,0.2745,0.2824,0.2845,0.279775
2025-03-13 00:00:00+01:00,13.371428571428572,13.942307692307692,12.403703703703703,12.351851851851851,13.017322954822955,0.2751,0.272,0.2804,0.2806,0.277025
2025-03-14 00:00:00+01:00,13.80625,14.42962962962963,12.766666666666666,12.925925925925926,13.482118055555555,0.2727,0.2694,0.2784,0.2775,0.2745
2025-03-15 00:00:00+01:00,14.171428571428573,14.903703703703703,13.095999999999998,13.532,13.925783068783069,0.2707,0.2668,0.2766,0.2742,0.272075
2025-03-16 00:00:00+01:00,14.545454545454545,15.4,13.459259259259259,14.225925925925926,14.407659932659934,0.2687,0.2641,0.2746,0.2705,0.26947499999999996
2025-03-17 00:00:00+01:00,14.884615384615385,15.774074074074074,13.74074074074074,14.933333333333334,14.833190883190884,0.2669,0.2621,0.2731,0.2666,0.267175
